state,county,statefips,countyfips,maskdays,days,maskcoverage
TX,Nueces County,48,355,250,493,0.51
TX,Ochiltree County,48,357,250,493,0.51
TX,Oldham County,48,359,250,493,0.51
TX,Orange County,48,361,250,493,0.51
TX,Palo Pinto County,48,363,250,493,0.51
TX,Panola County,48,365,250,493,0.51
TX,Parker County,48,367,250,493,0.51
TX,Parmer County,48,369,250,493,0.51
TX,Pecos County,48,371,250,493,0.51
TX,Polk County,48,373,250,493,0.51
TX,Potter County,48,375,250,493,0.51
TX,Presidio County,48,377,250,493,0.51
TX,Rains County,48,379,250,493,0.51
TX,Randall County,48,381,250,493,0.51
TX,Reagan County,48,383,250,493,0.51
TX,Real County,48,385,250,493,0.51
TX,Red River County,48,387,250,493,0.51
TX,Reeves County,48,389,250,493,0.51
TX,Refugio County,48,391,250,493,0.51
TX,Roberts County,48,393,250,493,0.51
TX,Robertson County,48,395,250,493,0.51
TX,Rockwall County,48,397,250,493,0.51
TX,Runnels County,48,399,250,493,0.51
TX,Rusk County,48,401,250,493,0.51
TX,Sabine County,48,403,250,493,0.51
TX,San Augustine County,48,405,250,493,0.51
TX,San Jacinto County,48,407,250,493,0.51
TX,San Patricio County,48,409,250,493,0.51
TX,San Saba County,48,411,250,493,0.51
TX,Schleicher County,48,413,250,493,0.51
TX,Scurry County,48,415,250,493,0.51
TX,Shackelford County,48,417,250,493,0.51
TX,Shelby County,48,419,250,493,0.51
TX,Sherman County,48,421,250,493,0.51
TX,Smith County,48,423,250,493,0.51
TX,Somervell County,48,425,250,493,0.51
TX,Starr County,48,427,250,493,0.51
TX,Stephens County,48,429,250,493,0.51
TX,Sterling County,48,431,250,493,0.51
TX,Stonewall County,48,433,250,493,0.51
TX,Sutton County,48,435,250,493,0.51
TX,Swisher County,48,437,250,493,0.51
TX,Tarrant County,48,439,250,493,0.51
TX,Taylor County,48,441,250,493,0.51
TX,Terrell County,48,443,250,493,0.51
TX,Terry County,48,445,250,493,0.51
TX,Throckmorton County,48,447,250,493,0.51
TX,Titus County,48,449,250,493,0.51
TX,Tom Green County,48,451,250,493,0.51
TX,Travis County,48,453,250,493,0.51
TX,Trinity County,48,455,250,493,0.51
TX,Tyler County,48,457,250,493,0.51
TX,Upshur County,48,459,250,493,0.51
TX,Upton County,48,461,250,493,0.51
TX,Uvalde County,48,463,250,493,0.51
TX,Val Verde County,48,465,250,493,0.51
TX,Van Zandt County,48,467,250,493,0.51
TX,Victoria County,48,469,250,493,0.51
TX,Walker County,48,471,250,493,0.51
TX,Waller County,48,473,250,493,0.51
TX,Ward County,48,475,250,493,0.51
TX,Washington County,48,477,250,493,0.51
TX,Webb County,48,479,250,493,0.51
TX,Wharton County,48,481,250,493,0.51
TX,Wheeler County,48,483,250,493,0.51
TX,Wichita County,48,485,250,493,0.51
TX,Wilbarger County,48,487,250,493,0.51
TX,Willacy County,48,489,250,493,0.51
TX,Williamson County,48,491,250,493,0.51
TX,Wilson County,48,493,250,493,0.51
TX,Winkler County,48,495,250,493,0.51
TX,Wise County,48,497,250,493,0.51
TX,Wood County,48,499,250,493,0.51
TX,Yoakum County,48,501,250,493,0.51
TX,Young County,48,503,250,493,0.51
TX,Zapata County,48,505,250,493,0.51
TX,Zavala County,48,507,250,493,0.51
UT,Beaver County,49,1,170,493,0.34
UT,Box Elder County,49,3,178,493,0.36
UT,Cache County,49,5,178,493,0.36
UT,Carbon County,49,7,178,493,0.36
UT,Daggett County,49,9,160,493,0.32
UT,Davis County,49,11,178,493,0.36
UT,Duchesne County,49,13,170,493,0.34
UT,Emery County,49,15,170,493,0.34
UT,Garfield County,49,17,178,493,0.36
UT,Grand County,49,19,178,493,0.36
UT,Iron County,49,21,168,493,0.34
UT,Juab County,49,23,178,493,0.36
UT,Kane County,49,25,160,493,0.32
UT,Millard County,49,27,178,493,0.36
UT,Morgan County,49,29,178,493,0.36
UT,Piute County,49,31,160,493,0.32
UT,Rich County,49,33,160,493,0.32
UT,Salt Lake County,49,35,178,493,0.36
UT,San Juan County,49,37,178,493,0.36
UT,Sanpete County,49,39,178,493,0.36
UT,Sevier County,49,41,178,493,0.36
UT,Summit County,49,43,178,493,0.36
UT,Tooele County,49,45,178,493,0.36
UT,Uintah County,49,47,178,493,0.36
UT,Utah County,49,49,178,493,0.36
UT,Wasatch County,49,51,178,493,0.36
UT,Washington County,49,53,178,493,0.36
UT,Wayne County,49,55,160,493,0.32
UT,Weber County,49,57,178,493,0.36
VT,Addison County,50,1,317,493,0.64
VT,Bennington County,50,3,317,493,0.64
VT,Caledonia County,50,5,317,493,0.64
VT,Chittenden County,50,7,317,493,0.64
VT,Essex County,50,9,317,493,0.64
VT,Franklin County,50,11,317,493,0.64
VT,Grand Isle County,50,13,317,493,0.64
VT,Lamoille County,50,15,317,493,0.64
VT,Orange County,50,17,317,493,0.64
VT,Orleans County,50,19,317,493,0.64
VT,Rutland County,50,21,317,493,0.64
VT,Washington County,50,23,317,493,0.64
VT,Windham County,50,25,317,493,0.64
VT,Windsor County,50,27,317,493,0.64
VA,Accomack County,51,1,351,493,0.71
VA,Albemarle County,51,3,351,493,0.71
VA,Alleghany County,51,5,351,493,0.71
VA,Amelia County,51,7,351,493,0.71
VA,Appomattox County,51,11,351,493,0.71
VA,Arlington County,51,13,351,493,0.71
VA,Amherst County,51,9,351,493,0.71
VA,Augusta County,51,15,351,493,0.71
VA,Bath County,51,17,351,493,0.71
VA,Bedford County,51,19,351,493,0.71
VA,Bland County,51,21,351,493,0.71
VA,Brunswick County,51,25,351,493,0.71
VA,Buchanan County,51,27,351,493,0.71
VA,Buckingham County,51,29,351,493,0.71
VA,Botetourt County,51,23,351,493,0.71
VA,Campbell County,51,31,351,493,0.71
VA,Caroline County,51,33,351,493,0.71
VA,Charles City County,51,36,351,493,0.71
VA,Carroll County,51,35,351,493,0.71
VA,Charlotte County,51,37,351,493,0.71
VA,Chesterfield County,51,41,351,493,0.71
VA,Clarke County,51,43,351,493,0.71
VA,Culpeper County,51,47,351,493,0.71
VA,Cumberland County,51,49,351,493,0.71
VA,Craig County,51,45,351,493,0.71
VA,Dickenson County,51,51,351,493,0.71
VA,Dinwiddie County,51,53,351,493,0.71
VA,Essex County,51,57,351,493,0.71
VA,Fairfax County,51,59,351,493,0.71
VA,Fauquier County,51,61,351,493,0.71
VA,Fluvanna County,51,65,351,493,0.71
VA,Floyd County,51,63,351,493,0.71
VA,Franklin County,51,67,351,493,0.71
VA,Frederick County,51,69,351,493,0.71
VA,Giles County,51,71,351,493,0.71
VA,Gloucester County,51,73,351,493,0.71
VA,Goochland County,51,75,351,493,0.71
VA,Greene County,51,79,351,493,0.71
VA,Grayson County,51,77,351,493,0.71
VA,Greensville County,51,81,351,493,0.71
VA,Halifax County,51,83,351,493,0.71
VA,Hanover County,51,85,351,493,0.71
VA,Henrico County,51,87,351,493,0.71
VA,Highland County,51,91,351,493,0.71
VA,Henry County,51,89,351,493,0.71
VA,Isle of Wight County,51,93,351,493,0.71
VA,James City County,51,95,351,493,0.71
VA,King and Queen County,51,97,351,493,0.71
VA,King George County,51,99,351,493,0.71
VA,Lancaster County,51,103,351,493,0.71
VA,King William County,51,101,351,493,0.71
VA,Lee County,51,105,351,493,0.71
VA,Loudoun County,51,107,351,493,0.71
VA,Louisa County,51,109,351,493,0.71
VA,Lunenburg County,51,111,351,493,0.71
VA,Madison County,51,113,351,493,0.71
VA,Mecklenburg County,51,117,351,493,0.71
VA,Mathews County,51,115,351,493,0.71
VA,Middlesex County,51,119,351,493,0.71
VA,Montgomery County,51,121,351,493,0.71
VA,Nelson County,51,125,351,493,0.71
VA,Northampton County,51,131,351,493,0.71
VA,Northumberland County,51,133,351,493,0.71
VA,New Kent County,51,127,351,493,0.71
VA,Nottoway County,51,135,351,493,0.71
VA,Orange County,51,137,351,493,0.71
VA,Page County,51,139,351,493,0.71
VA,Patrick County,51,141,351,493,0.71
VA,Pittsylvania County,51,143,351,493,0.71
VA,Prince Edward County,51,147,351,493,0.71
VA,Powhatan County,51,145,351,493,0.71
VA,Prince George County,51,149,351,493,0.71
VA,Prince William County,51,153,351,493,0.71
VA,Rappahannock County,51,157,351,493,0.71
VA,Pulaski County,51,155,351,493,0.71
VA,Richmond County,51,159,351,493,0.71
VA,Roanoke County,51,161,351,493,0.71
VA,Rockbridge County,51,163,351,493,0.71
VA,Russell County,51,167,351,493,0.71
VA,Rockingham County,51,165,351,493,0.71
VA,Scott County,51,169,351,493,0.71
VA,Shenandoah County,51,171,351,493,0.71
VA,Smyth County,51,173,351,493,0.71
VA,Southampton County,51,175,351,493,0.71
VA,Spotsylvania County,51,177,351,493,0.71
VA,Surry County,51,181,351,493,0.71
VA,Stafford County,51,179,351,493,0.71
VA,Sussex County,51,183,351,493,0.71
VA,Tazewell County,51,185,351,493,0.71
VA,Warren County,51,187,351,493,0.71
VA,Washington County,51,191,351,493,0.71
VA,Westmoreland County,51,193,351,493,0.71
VA,Wythe County,51,197,351,493,0.71
VA,Wise County,51,195,351,493,0.71
VA,Bristol city,51,520,351,493,0.71
VA,York County,51,199,351,493,0.71
VA,Alexandria city,51,510,351,493,0.71
VA,Buena Vista city,51,530,351,493,0.71
VA,Charlottesville city,51,540,351,493,0.71
VA,Chesapeake city,51,550,351,493,0.71
VA,Covington city,51,580,351,493,0.71
VA,Danville city,51,590,351,493,0.71
VA,Colonial Heights city,51,570,351,493,0.71
VA,Emporia city,51,595,351,493,0.71
VA,Fairfax city,51,600,351,493,0.71
VA,Falls Church city,51,610,351,493,0.71
VA,Franklin city,51,620,351,493,0.71
VA,Fredericksburg city,51,630,351,493,0.71
VA,Galax city,51,640,351,493,0.71
VA,Harrisonburg city,51,660,351,493,0.71
VA,Hopewell city,51,670,351,493,0.71
VA,Hampton city,51,650,351,493,0.71
VA,Lexington city,51,678,351,493,0.71
VA,Lynchburg city,51,680,351,493,0.71
VA,Manassas city,51,683,351,493,0.71
VA,Manassas Park city,51,685,351,493,0.71
VA,Martinsville city,51,690,351,493,0.71
VA,Newport News city,51,700,351,493,0.71
VA,Norton city,51,720,351,493,0.71
VA,Norfolk city,51,710,351,493,0.71
VA,Poquoson city,51,735,351,493,0.71
VA,Petersburg city,51,730,351,493,0.71
VA,Portsmouth city,51,740,351,493,0.71
VA,Radford city,51,750,351,493,0.71
VA,Richmond city,51,760,351,493,0.71
VA,Roanoke city,51,770,351,493,0.71
VA,Salem city,51,775,351,493,0.71
VA,Staunton city,51,790,351,493,0.71
VA,Suffolk city,51,800,351,493,0.71
VA,Virginia Beach city,51,810,351,493,0.71
VA,Waynesboro city,51,820,351,493,0.71
VA,Winchester city,51,840,351,493,0.71
WA,Adams County,53,1,416,493,0.84
VA,Williamsburg city,51,830,351,493,0.71
WA,Asotin County,53,3,416,493,0.84
WA,Benton County,53,5,416,493,0.84
WA,Chelan County,53,7,416,493,0.84
WA,Clallam County,53,9,416,493,0.84
WA,Clark County,53,11,416,493,0.84
WA,Columbia County,53,13,416,493,0.84
WA,Cowlitz County,53,15,416,493,0.84
WA,Douglas County,53,17,416,493,0.84
WA,Ferry County,53,19,416,493,0.84
WA,Franklin County,53,21,416,493,0.84
WA,Garfield County,53,23,416,493,0.84
WA,Grant County,53,25,416,493,0.84
WA,Grays Harbor County,53,27,416,493,0.84
WA,Island County,53,29,416,493,0.84
WA,Jefferson County,53,31,416,493,0.84
WA,King County,53,33,416,493,0.84
WA,Kitsap County,53,35,416,493,0.84
WA,Kittitas County,53,37,416,493,0.84
WA,Klickitat County,53,39,416,493,0.84
WA,Lewis County,53,41,416,493,0.84
WA,Lincoln County,53,43,416,493,0.84
WA,Mason County,53,45,416,493,0.84
WA,Okanogan County,53,47,416,493,0.84
WA,Pacific County,53,49,416,493,0.84
WA,Pend Oreille County,53,51,416,493,0.84
WA,Pierce County,53,53,416,493,0.84
WA,San Juan County,53,55,416,493,0.84
WA,Skagit County,53,57,416,493,0.84
WA,Skamania County,53,59,416,493,0.84
WA,Snohomish County,53,61,416,493,0.84
WA,Spokane County,53,63,416,493,0.84
WA,Stevens County,53,65,416,493,0.84
WA,Thurston County,53,67,416,493,0.84
WA,Wahkiakum County,53,69,416,493,0.84
WA,Walla Walla County,53,71,416,493,0.84
WA,Whatcom County,53,73,416,493,0.84
WA,Whitman County,53,75,416,493,0.84
WA,Yakima County,53,77,416,493,0.84
WV,Barbour County,54,1,348,493,0.71
WV,Berkeley County,54,3,348,493,0.71
WV,Boone County,54,5,348,493,0.71
WV,Braxton County,54,7,348,493,0.71
WV,Brooke County,54,9,348,493,0.71
WV,Cabell County,54,11,348,493,0.71
WV,Calhoun County,54,13,348,493,0.71
WV,Clay County,54,15,348,493,0.71
WV,Doddridge County,54,17,348,493,0.71
WV,Fayette County,54,19,348,493,0.71
WV,Gilmer County,54,21,348,493,0.71
WV,Grant County,54,23,348,493,0.71
WV,Greenbrier County,54,25,348,493,0.71
WV,Hampshire County,54,27,348,493,0.71
WV,Hancock County,54,29,348,493,0.71
WV,Hardy County,54,31,348,493,0.71
WV,Harrison County,54,33,348,493,0.71
WV,Jackson County,54,35,348,493,0.71
WV,Jefferson County,54,37,348,493,0.71
WV,Kanawha County,54,39,348,493,0.71
WV,Lewis County,54,41,348,493,0.71
WV,Lincoln County,54,43,348,493,0.71
WV,Logan County,54,45,348,493,0.71
WV,McDowell County,54,47,348,493,0.71
WV,Marion County,54,49,348,493,0.71
WV,Marshall County,54,51,348,493,0.71
WV,Mason County,54,53,348,493,0.71
WV,Mercer County,54,55,348,493,0.71
WV,Mineral County,54,57,348,493,0.71
WV,Mingo County,54,59,348,493,0.71
WV,Monongalia County,54,61,348,493,0.71
WV,Monroe County,54,63,348,493,0.71
WV,Morgan County,54,65,348,493,0.71
WV,Nicholas County,54,67,348,493,0.71
WV,Ohio County,54,69,348,493,0.71
WV,Pendleton County,54,71,348,493,0.71
WV,Pleasants County,54,73,348,493,0.71
WV,Pocahontas County,54,75,348,493,0.71
WV,Preston County,54,77,348,493,0.71
WV,Putnam County,54,79,348,493,0.71
WV,Raleigh County,54,81,348,493,0.71
WV,Randolph County,54,83,348,493,0.71
WV,Ritchie County,54,85,348,493,0.71
WV,Roane County,54,87,348,493,0.71
WV,Summers County,54,89,348,493,0.71
WV,Taylor County,54,91,348,493,0.71
WV,Tucker County,54,93,348,493,0.71
WV,Tyler County,54,95,348,493,0.71
WV,Upshur County,54,97,348,493,0.71
WV,Wayne County,54,99,348,493,0.71
WV,Webster County,54,101,348,493,0.71
WV,Wetzel County,54,103,348,493,0.71
WV,Wirt County,54,105,348,493,0.71
WV,Wood County,54,107,348,493,0.71
WV,Wyoming County,54,109,348,493,0.71
WI,Adams County,55,1,242,493,0.49
WI,Ashland County,55,3,242,493,0.49
WI,Barron County,55,5,242,493,0.49
WI,Bayfield County,55,7,242,493,0.49
WI,Brown County,55,9,242,493,0.49
WI,Buffalo County,55,11,242,493,0.49
WI,Burnett County,55,13,242,493,0.49
WI,Calumet County,55,15,242,493,0.49
WI,Chippewa County,55,17,242,493,0.49
WI,Clark County,55,19,242,493,0.49
WI,Columbia County,55,21,242,493,0.49
WI,Crawford County,55,23,242,493,0.49
WI,Dane County,55,25,242,493,0.49
WI,Dodge County,55,27,242,493,0.49
WI,Door County,55,29,242,493,0.49
WI,Douglas County,55,31,242,493,0.49
WI,Dunn County,55,33,242,493,0.49
WI,Eau Claire County,55,35,242,493,0.49
WI,Florence County,55,37,242,493,0.49
WI,Fond du Lac County,55,39,242,493,0.49
WI,Forest County,55,41,242,493,0.49
WI,Grant County,55,43,242,493,0.49
WI,Green County,55,45,242,493,0.49
WI,Green Lake County,55,47,242,493,0.49
WI,Iowa County,55,49,242,493,0.49
WI,Iron County,55,51,242,493,0.49
WI,Jackson County,55,53,242,493,0.49
WI,Jefferson County,55,55,242,493,0.49
WI,Juneau County,55,57,242,493,0.49
WI,Kenosha County,55,59,242,493,0.49
WI,Kewaunee County,55,61,242,493,0.49
WI,La Crosse County,55,63,242,493,0.49
WI,Lafayette County,55,65,242,493,0.49
WI,Langlade County,55,67,242,493,0.49
WI,Lincoln County,55,69,242,493,0.49
WI,Manitowoc County,55,71,242,493,0.49
WI,Marathon County,55,73,242,493,0.49
WI,Marinette County,55,75,242,493,0.49
WI,Marquette County,55,77,242,493,0.49
WI,Menominee County,55,78,242,493,0.49
WI,Milwaukee County,55,79,242,493,0.49
WI,Monroe County,55,81,242,493,0.49
WI,Oconto County,55,83,242,493,0.49
WI,Oneida County,55,85,242,493,0.49
WI,Outagamie County,55,87,242,493,0.49
WI,Ozaukee County,55,89,242,493,0.49
WI,Pepin County,55,91,242,493,0.49
WI,Pierce County,55,93,242,493,0.49
WI,Polk County,55,95,242,493,0.49
WI,Portage County,55,97,242,493,0.49
WI,Price County,55,99,242,493,0.49
WI,Racine County,55,101,242,493,0.49
WI,Richland County,55,103,242,493,0.49
WI,Rock County,55,105,242,493,0.49
WI,Rusk County,55,107,242,493,0.49
WI,St. Croix County,55,109,242,493,0.49
WI,Sauk County,55,111,242,493,0.49
WI,Sawyer County,55,113,242,493,0.49
WI,Shawano County,55,115,242,493,0.49
WI,Sheboygan County,55,117,242,493,0.49
WI,Taylor County,55,119,242,493,0.49
WI,Trempealeau County,55,121,242,493,0.49
WI,Vernon County,55,123,242,493,0.49
WI,Vilas County,55,125,242,493,0.49
WI,Walworth County,55,127,242,493,0.49
WI,Washburn County,55,129,242,493,0.49
WI,Washington County,55,131,242,493,0.49
WI,Waukesha County,55,133,242,493,0.49
WI,Waupaca County,55,135,242,493,0.49
WI,Waushara County,55,137,242,493,0.49
WI,Winnebago County,55,139,242,493,0.49
WI,Wood County,55,141,242,493,0.49
WY,Albany County,56,1,66,493,0.13
WY,Big Horn County,56,3,66,493,0.13
WY,Campbell County,56,5,66,493,0.13
WY,Carbon County,56,7,66,493,0.13
WY,Converse County,56,9,66,493,0.13
WY,Crook County,56,11,66,493,0.13
WY,Fremont County,56,13,66,493,0.13
WY,Goshen County,56,15,66,493,0.13
WY,Hot Springs County,56,17,66,493,0.13
WY,Johnson County,56,19,66,493,0.13
WY,Laramie County,56,21,66,493,0.13
WY,Lincoln County,56,23,66,493,0.13
WY,Natrona County,56,25,66,493,0.13
WY,Niobrara County,56,27,66,493,0.13
WY,Park County,56,29,66,493,0.13
WY,Platte County,56,31,66,493,0.13
WY,Sheridan County,56,33,66,493,0.13
WY,Sublette County,56,35,66,493,0.13
WY,Sweetwater County,56,37,66,493,0.13
WY,Teton County,56,39,66,493,0.13
WY,Uinta County,56,41,66,493,0.13
WY,Washakie County,56,43,66,493,0.13
WY,Weston County,56,45,66,493,0.13
AS,Eastern District,60,10,18,493,0.04
AS,Manu'a District,60,20,18,493,0.04
AS,Rose Island,60,30,18,493,0.04
AS,Swains Island,60,40,18,493,0.04
AS,Western District,60,50,18,493,0.04
GU,Guam,66,10,466,493,0.95
MP,Northern Islands Municipality,69,85,0,493,0.0
MP,Rota Municipality,69,100,0,493,0.0
MP,Saipan Municipality,69,110,0,493,0.0
MP,Tinian Municipality,69,120,0,493,0.0
PR,Adjuntas Municipio,72,1,490,493,0.99
PR,Comerío Municipio,72,45,490,493,0.99
PR,Aguada Municipio,72,3,490,493,0.99
PR,Aguadilla Municipio,72,5,490,493,0.99
PR,Aguas Buenas Municipio,72,7,490,493,0.99
PR,Luquillo Municipio,72,89,490,493,0.99
PR,Aibonito Municipio,72,9,490,493,0.99
PR,Añasco Municipio,72,11,490,493,0.99
PR,Arecibo Municipio,72,13,490,493,0.99
PR,Salinas Municipio,72,123,490,493,0.99
PR,Arroyo Municipio,72,15,490,493,0.99
VI,St. Thomas Island,78,30,469,493,0.95
PR,Barceloneta Municipio,72,17,490,493,0.99
PR,Barranquitas Municipio,72,19,490,493,0.99
PR,Bayamón Municipio,72,21,490,493,0.99
PR,Cabo Rojo Municipio,72,23,490,493,0.99
PR,Caguas Municipio,72,25,490,493,0.99
PR,Camuy Municipio,72,27,490,493,0.99
PR,Canóvanas Municipio,72,29,490,493,0.99
PR,Carolina Municipio,72,31,490,493,0.99
PR,Cataño Municipio,72,33,490,493,0.99
PR,Cayey Municipio,72,35,490,493,0.99
PR,Ceiba Municipio,72,37,490,493,0.99
PR,Ciales Municipio,72,39,490,493,0.99
PR,Cidra Municipio,72,41,490,493,0.99
PR,Coamo Municipio,72,43,490,493,0.99
PR,Corozal Municipio,72,47,490,493,0.99
PR,Culebra Municipio,72,49,490,493,0.99
PR,Dorado Municipio,72,51,490,493,0.99
PR,Fajardo Municipio,72,53,490,493,0.99
PR,Florida Municipio,72,54,490,493,0.99
PR,Guánica Municipio,72,55,490,493,0.99
PR,Guayama Municipio,72,57,490,493,0.99
PR,Guayanilla Municipio,72,59,490,493,0.99
PR,Guaynabo Municipio,72,61,490,493,0.99
PR,Gurabo Municipio,72,63,490,493,0.99
PR,Hatillo Municipio,72,65,490,493,0.99
PR,Hormigueros Municipio,72,67,490,493,0.99
PR,Humacao Municipio,72,69,490,493,0.99
PR,Isabela Municipio,72,71,490,493,0.99
PR,Jayuya Municipio,72,73,490,493,0.99
PR,Juana Díaz Municipio,72,75,490,493,0.99
PR,Juncos Municipio,72,77,490,493,0.99
PR,Lajas Municipio,72,79,490,493,0.99
PR,Lares Municipio,72,81,490,493,0.99
PR,Las Marías Municipio,72,83,490,493,0.99
PR,Las Piedras Municipio,72,85,490,493,0.99
PR,Loíza Municipio,72,87,490,493,0.99
PR,Manatí Municipio,72,91,490,493,0.99
PR,Maricao Municipio,72,93,490,493,0.99
PR,Maunabo Municipio,72,95,490,493,0.99
PR,Mayagüez Municipio,72,97,490,493,0.99
PR,Moca Municipio,72,99,490,493,0.99
PR,Morovis Municipio,72,101,490,493,0.99
PR,Naguabo Municipio,72,103,490,493,0.99
PR,Naranjito Municipio,72,105,490,493,0.99
PR,Orocovis Municipio,72,107,490,493,0.99
PR,Patillas Municipio,72,109,490,493,0.99
PR,Peñuelas Municipio,72,111,490,493,0.99
PR,Ponce Municipio,72,113,490,493,0.99
PR,Quebradillas Municipio,72,115,490,493,0.99
PR,Rincón Municipio,72,117,490,493,0.99
PR,Río Grande Municipio,72,119,490,493,0.99
PR,Sabana Grande Municipio,72,121,490,493,0.99
PR,San Germán Municipio,72,125,490,493,0.99
PR,San Juan Municipio,72,127,490,493,0.99
PR,San Lorenzo Municipio,72,129,490,493,0.99
PR,San Sebastián Municipio,72,131,490,493,0.99
PR,Santa Isabel Municipio,72,133,490,493,0.99
PR,Toa Alta Municipio,72,135,490,493,0.99
PR,Toa Baja Municipio,72,137,490,493,0.99
PR,Trujillo Alto Municipio,72,139,490,493,0.99
PR,Utuado Municipio,72,141,490,493,0.99
PR,Vega Alta Municipio,72,143,490,493,0.99
PR,Vega Baja Municipio,72,145,490,493,0.99
PR,Vieques Municipio,72,147,490,493,0.99
PR,Villalba Municipio,72,149,490,493,0.99
PR,Yabucoa Municipio,72,151,490,493,0.99
PR,Yauco Municipio,72,153,490,493,0.99
VI,St. Croix Island,78,10,469,493,0.95
VI,St. John Island,78,20,469,493,0.95
